"","state","cod","cod_format","cod_type","date","obs","population","pred","lwr","upr","excess","obs_rate","pred_rate","lwr_rate","upr_rate","excess_rate"
"1","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-01-19,528,26963092,507.919888905818,463,554,20.0801110941819,1.95823238670105,1.8837598036079,1.71716211182308,2.05466049665224,0.0744725830931479
"2","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-01-26,514,26963092,507.880984958123,463,553,6.11901504187699,1.9063095582658,1.88361551767921,1.71716211182308,2.05095172319258,0.0226940405865803
"3","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-02-02,511,26963092,507.119955548158,462,552,3.88004445184208,1.89518323788681,1.88079303200151,1.71345333836342,2.04724294973292,0.0143902058852971
"4","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-02-09,505,26963092,505.651881688883,461,550,-0.651881688882781,1.87293059712885,1.87534827863541,1.70974456490376,2.03982540281359,-0.0024176815065675
"5","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-02-16,504,26963092,503.504899850832,460,549,0.495100149167683,1.86922182366918,1.86738560937608,1.7060357914441,2.03611662935393,0.00183621429310735
"6","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-02-23,495,26963092,500.719395647903,457,545,-5.71939564790262,1.83584286253223,1.85705480531648,1.69490947106511,2.02128153551529,-0.0212119427842423
"7","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-03-02,496,26963092,497.346868806894,454,541,-1.34686880689446,1.8395516359919,1.84454686727655,1.68378315068613,2.00644644167664,-0.00499523128465557
"8","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-03-09,486,26963092,493.448524903572,450,537,-7.44852490357204,1.80246390139529,1.83008879287128,1.66894805684749,1.991611347838,-0.0276248914759926
"9","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-03-16,491,26963092,489.093660338777,446,533,1.90633966122306,1.82100776869359,1.81393758675295,1.65411296300884,1.97677625399936,0.00707018194064337
"10","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-03-23,477,26963092,484.357913305057,440,528,-7.3579133050568,1.76908494025834,1.79637377384262,1.63186032225088,1.95823238670105,-0.0272888335842818
"11","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-03-30,477,26963092,479.321454877324,436,524,-2.32145487732413,1.76908494025834,1.77769469049516,1.61702522841223,1.94339729286241,-0.0086097502368205
"12","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-04-06,467,26963092,474.067191103326,431,518,-7.06719110332631,1.73199720566172,1.75820781646009,1.59848136111393,1.92114465210444,-0.0262106107983695
"13","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-04-13,474,26963092,468.679039695656,425,512,5.32096030434371,1.75795861987935,1.73822438352269,1.57622872035596,1.89889201134647,0.0197342363566601
"14","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-04-20,469,26963092,463.240334535578,420,507,5.75966546442152,1.73941475258105,1.71805345817007,1.55768485305765,1.88034814404817,0.021361294410973
"15","Texas","ihd_uc_ma","Ischemic Heart Disease","Underlying Cause",2014-04-27,464,26963092,457.832398747001,416,500,6.16760125299919,1.72087088528274,1.69799664944585,1.54284975921901,1.85438672983054,0.0228742358368958
