"","state","cod","cod_format","cod_type","date","obs","population","pred","lwr","upr","excess","obs_rate","pred_rate","lwr_rate","upr_rate","excess_rate","model"
"1","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-01-19,123,38586706,117.451473965051,96,139,5.54852603494901,0.318762632913004,0.30438326081799,0.248790347639418,0.360227690852907,0.0143793720950138,"model 1"
"2","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-01-26,124,38586706,117.279600300142,96,139,6.72039969985751,0.321354199034248,0.303937838850879,0.248790347639418,0.360227690852907,0.0174163601833686,"model 1"
"3","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-02-02,122,38586706,117.083079540079,96,139,4.91692045992065,0.31617106679176,0.303428542306978,0.248790347639418,0.360227690852907,0.0127425244847815,"model 1"
"4","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-02-09,112,38586706,116.864874042912,96,138,-4.86487404291221,0.290255405579321,0.302863048333051,0.248790347639418,0.357636124731663,-0.0126076427537303,"model 1"
"5","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-02-16,117,38586706,116.62825639888,96,139,0.371743601120116,0.30321323618554,0.302249838063088,0.248790347639418,0.360227690852907,0.00096339812245211,"model 1"
"6","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-02-23,119,38586706,116.376755445836,96,138,2.62324455416422,0.308396368428028,0.301598056713718,0.248790347639418,0.357636124731663,0.00679831171430963,"model 1"
"7","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-03-02,115,38586706,116.114099216249,95,138,-1.11409921624912,0.298030103943052,0.300917365727588,0.246198781518174,0.357636124731663,-0.00288726178453563,"model 1"
"8","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-03-09,118,38586706,115.844155985136,95,137,2.15584401486356,0.305804802306784,0.300217789995177,0.246198781518174,0.355044558610419,0.00558701231160691,"model 1"
"9","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-03-16,121,38586706,115.570874553819,94,138,5.42912544618062,0.313579500670516,0.299509563096211,0.24360721539693,0.357636124731663,0.014069937574305,"model 1"
"10","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-03-23,117,38586706,115.298224837897,94,137,1.70177516210312,0.30321323618554,0.298802973329459,0.24360721539693,0.355044558610419,0.00441026285608084,"model 1"
"11","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-03-30,114,38586706,115.030139735294,94,136,-1.0301397352941,0.295438537821808,0.298108213059944,0.24360721539693,0.352452992489175,-0.00266967523813538,"model 1"
"12","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-04-06,112,38586706,114.770459138509,94,137,-2.77045913850924,0.290255405579321,0.297435233622972,0.24360721539693,0.355044558610419,-0.0071798280436512,"model 1"
"13","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-04-13,112,38586706,114.522876831454,94,136,-2.52287683145414,0.290255405579321,0.296793607703788,0.24360721539693,0.352452992489175,-0.00653820212446779,"model 1"
"14","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-04-20,111,38586706,114.290890882637,93,136,-3.2908908826373,0.287663839458077,0.29619240077823,0.241015649275686,0.352452992489175,-0.00852856132015337,"model 1"
"15","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-04-27,107,38586706,114.077758019528,93,136,-7.07775801952849,0.277297574973101,0.295640052870873,0.241015649275686,0.352452992489175,-0.0183424778977726,"model 1"
"16","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-05-04,103,38586706,113.886452349531,94,136,-10.8864523495312,0.266931310488125,0.295144271577707,0.24360721539693,0.352452992489175,-0.0282129610895815,"model 1"
"17","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-05-11,104,38586706,113.719628685828,93,135,-9.71962868582813,0.269522876609369,0.294711937022632,0.241015649275686,0.349861426367931,-0.0251890604132629,"model 1"
"18","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-05-18,103,38586706,113.579590644904,93,136,-10.5795906449042,0.266931310488125,0.294349019180088,0.241015649275686,0.352452992489175,-0.027417708691963,"model 1"
"19","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-05-25,103,38586706,113.468263608966,93,135,-10.468263608966,0.266931310488125,0.294060507805372,0.241015649275686,0.349861426367931,-0.0271291973172471,"model 1"
"20","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-06-01,107,38586706,113.387172591596,93,135,-6.3871725915955,0.277297574973101,0.293850355072018,0.241015649275686,0.349861426367931,-0.0165527800989167,"model 1"
"21","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-06-08,111,38586706,113.337425008339,93,135,-2.33742500833876,0.287663839458077,0.293721430920636,0.241015649275686,0.349861426367931,-0.00605759146255903,"model 1"
"22","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-06-15,113,38586706,113.319698333974,93,135,-0.319698333973889,0.292846971700564,0.293675491071909,0.241015649275686,0.349861426367931,-0.00082851937134486,"model 1"
"23","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-06-22,118,38586706,113.33423262234,93,135,4.66576737766027,0.305804802306784,0.293713157641235,0.241015649275686,0.349861426367931,0.0120916446655495,"model 1"
"24","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-06-29,117,38586706,113.380827869441,93,135,3.61917213055948,0.30321323618554,0.293833912305032,0.241015649275686,0.349861426367931,0.00937932388050816,"model 1"
"25","California","cancer_colorectal_mc_ma","Colorectal Cancer","Multiple Cause",2014-07-06,121,38586706,113.458846212161,93,135,7.54115378783931,0.313579500670516,0.294036101998861,0.241015649275686,0.349861426367931,0.0195433986716547,"model 1"
